time_s,mode,segment,robot_x,robot_y,robot_th_deg,n_obstacles,max_obs_speed,min_obstacle_dist,path_y,vx_cmd,vy_cmd,vy_rep,corrected_x,corrected_y,corrected_yaw_deg
13.327,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.604,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.438,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.532,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.601,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.616,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.705,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.823,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.902,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.025,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.557,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.135,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.559,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.234,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.333,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.411,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.558,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.518,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.587,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.63,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.7,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.801,apt_maskon,PARKED,0.0,0.0,0.0,1,0.0,3.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
