time_s,mode,segment,robot_x,robot_y,robot_th_deg,n_obstacles,max_obs_speed,min_obstacle_dist,path_y,vx_cmd,vy_cmd,vy_rep,corrected_x,corrected_y,corrected_yaw_deg
12.304,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.0,0.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.401,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.0,0.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.537,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.0,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.601,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.0,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.702,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.0,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.802,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.0753,0.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.924,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.0392,0.723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.001,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.0392,0.723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.118,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.0,0.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.201,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.0,0.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.301,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.0,0.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.402,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.0,0.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.501,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.0,0.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.601,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.0,0.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.701,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.0,0.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.83,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.0893,0.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.902,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.0893,0.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.016,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.0618,0.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.106,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.0618,0.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.201,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.0618,0.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.318,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.025,0.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.401,lab_v1_control,PARKED,0.0,0.0,0.0,4,0.025,0.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
