time_s,mode,segment,robot_x,robot_y,robot_th_deg,n_obstacles,max_obs_speed,min_obstacle_dist,path_y,vx_cmd,vy_cmd,vy_rep,corrected_x,corrected_y,corrected_yaw_deg
10.52,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0,0.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.646,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0,0.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.719,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0,0.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.819,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0,0.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.928,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.01,0.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.019,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0,0.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.119,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0,0.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.22,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0,0.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.336,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0,0.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.42,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0,0.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.521,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0,0.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.628,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0,0.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.743,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0,0.729,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.82,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0,0.729,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.95,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0689,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.05,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0689,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.119,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0689,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.267,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0117,0.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.326,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0117,0.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.457,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0,0.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.519,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0,0.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.621,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0,0.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.737,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0216,0.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.828,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0281,0.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.919,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0281,0.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.02,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0281,0.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.12,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0281,0.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.255,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.32,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.42,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0,0.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.53,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0,0.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.619,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0,0.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.739,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0374,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.86,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.919,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.02,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.12,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.226,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0234,0.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.319,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0199,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.444,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0199,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.559,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0,0.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.62,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.0,0.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.755,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.033,0.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.82,v3_deploy_check,PARKED,0.0,0.0,0.0,4,0.033,0.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
